conversation_id,index,turn_id,speaker,utterance,label,label_name
100632006,3,100632006_3,b,um i've got a the phone there um,inform,Inform
100632006,4,100632006_4,b,but i want it disconnected for a little,direct,Direct
100632006,5,100632006_5,a,right,backch,Backchannel
100632006,6,100632006_6,a,yeah,backch,Backchannel
100632006,7,100632006_7,a,right okay,accept,Accept
100632006,8,100632006_8,a,just bear with me,hold,Hold
100632006,9,100632006_9,b,okay,ackn,Acknowledge
100632006,10,100632006_10,a,can i take your customer number,reqInfo,Request Inform
100632006,11,100632006_11,a,from the top right hand side of your bill,reqInfo,Request Inform
100632006,12,100632006_12,b,ah yeah this is the old bill actually it's in a mister uh mister um let's help you out then treble that what you need i'm i'm mister,ackn,Acknowledge
100632006,13,100632006_13,b,this is the old bill actually,inform,Inform
100632006,14,100632006_14,b,it's in a mister uh mister um,inform,Inform
100632006,15,100632006_15,b,let's help you out then,informIntent,Inform Intention
100632006,16,100632006_16,a,yeah,ackn,Acknowledge
100632006,17,100632006_17,a,right,ackn,Acknowledge
100632006,18,100632006_18,a,let's have a look at that for you and,informIntent,Inform Intention
100632006,19,100632006_19,b,that what you need,reqInfo,Request Inform
100632006,20,100632006_20,a,what was your initial mister,reqInfo,Request Inform
100632006,21,100632006_21,b,i'm i'm mister,answ,Answer
100913013,0,100913013_0,b,yes,ackn,Acknowledge
100913013,1,100913013_1,b,hello,greet,Greet
100913013,2,100913013_2,b,um i'm moving address um and want to arrange from for a line to be installed in my new address,inform,Inform
100913013,3,100913013_3,b,but was wondering if i could take my old number with me,reqModal,Request Modal
100913013,4,100913013_4,a,yeah,accept,Accept
100913013,5,100913013_5,a,there is a charge of for that,inform,Inform
100913013,6,100913013_6,a,there is a charge of pounds for taking your number,inform,Inform
100913013,7,100913013_7,b,is there,reqInfo,Request Inform
100913013,8,100913013_8,a,yes,answ,Answer
100913013,9,100913013_9,b,right,ackn,Acknowledge
100913013,10,100913013_10,a,um and that's if it can be done,inform,Inform
100913013,11,100913013_11,a,it has to be in within the same exchange area,inform,Inform
100913013,12,100913013_12,b,right,ackn,Acknowledge
100913013,13,100913013_13,b,and if i if i just used another number,inform,Inform
100913013,14,100913013_14,b,would that be free of charge,reqInfo,Request Inform
100913013,15,100913013_15,a,yeah,answ,Answer
100913013,16,100913013_16,a,there's no charge if you wanna take over the number that's already there,answElab,Answer Elaborate
100913013,17,100913013_17,a,or they could give you another number um,expressPossibility,Express Possibility
100913013,18,100913013_18,a,it's just that if you want to retain your number,inform,Inform
100913013,19,100913013_19,a,it's pounds yeah certainly you're welcome byebye,inform,Inform
100913013,20,100913013_20,b,right,ackn,Acknowledge
100913013,21,100913013_21,b,um i think i might um,expressOpinion,Express Opinion
100913013,22,100913013_22,b,i'll hold on with that and try cable and see if they'll do it with no charge,informIntent,Inform Intention
100913013,23,100913013_23,b,okay then,ackn,Acknowledge
100913013,24,100913013_24,b,thanks very much,thank,Thank
100913013,25,100913013_25,b,bye,bye,Bye
100913013,26,100913013_26,a,yeah certainly,accept,Accept
100913013,27,100913013_27,a,you're welcome,ackn,Acknowledge
100913013,28,100913013_28,a,byebye,bye,Bye
101440012,0,101440012_0,b,uh your phone's awfully quiet,expressOpinion,Express Opinion
101440012,1,101440012_1,a,my phone,confirm,Confirm
101440012,2,101440012_2,b,your phone,inform,Inform
101440012,3,101440012_3,b,yeah,accept,Accept
101440012,4,101440012_4,a,oh,exclaim,Exclaim
101440012,5,101440012_5,b,might be mine,expressOpinion,Express Opinion
101440012,6,101440012_6,b,but i don't think i've got volume control uh i'm phoning up to get uh the phone put in to my name my big brother phoned yesterday and took it off his name,expressOpinion,Express Opinion
101440012,7,101440012_7,b,uh i'm phoning up to get uh the phone put in to my name,direct,Direct
101440012,8,101440012_8,b,my big brother phoned yesterday and took it off his name,inform,Inform
101753012,0,101753012_0,b,yes,ackn,Acknowledge
101753012,1,101753012_1,b,i just wanted to enquire um,reqInfo,Request Inform
101753012,2,101753012_2,b,my um i have a residential line,inform,Inform
101753012,3,101753012_3,b,i have a direct debit,inform,Inform
101753012,4,101753012_4,b,i just wanted to check what the current bill stands at double double my name is,reqInfo,Request Inform
101753012,5,101753012_5,a,certainly sir,ackn,Acknowledge
101753012,6,101753012_6,a,and what's your telephone number please,reqInfo,Request Inform
101753012,7,101753012_7,a,yeah,ackn,Acknowledge
101753012,8,101753012_8,a,yes,ackn,Acknowledge
101753012,9,101753012_9,a,thank you very much,thank,Thank
101753012,10,101753012_10,b,my name is,inform,Inform
101753012,11,101753012_11,a,i'll just get your details up mister and could you confirm the full address for me please,informIntent,Inform Intention
101753012,12,101753012_12,a,and could you confirm the full address for me please,reqInfo,Request Inform
123410008,0,123410008_0,b,hi what it is um i'm a i'm a business customer am i what do we dial thank you very much bye,greet,Greet
123410008,1,123410008_1,b,what it is um,refer,Refer
123410008,2,123410008_2,b,i'm a i'm a business customer,inform,Inform
123410008,3,123410008_3,a,you're through to the wrong number then,inform,Inform
123410008,4,123410008_4,b,am i,ackn,Acknowledge
123410008,5,123410008_5,b,what do we dial,reqInfo,Request Inform
123410008,6,123410008_6,a,you need to ring okay bye,answ,Answer
123410008,7,123410008_7,b,thank you very much,thank,Thank
123410008,8,123410008_8,a,okay,ackn,Acknowledge
123410008,9,123410008_9,b,bye,bye,Bye
123410008,10,123410008_10,a,bye,bye,Bye
124122006,0,124122006_0,a,not,echo,Echo
124122006,1,124122006_1,a,no,negate,Negate
124122006,2,124122006_2,a,not this time,negate,Negate
124122006,3,124122006_3,b,someone said dial that do option option and i got my finger poised and someone answered me so i don't know what to ask for now i'm yeah speak to a real person um my query was i i have lines one was up until a few months um a a dedicated business line into the house we've now had that as our second line both lined oh the other one's going both lines are now um into the house one's got a fax machine and is for the internet but that particular number obviously i used it for business for or years and i keep getting faxes from you know companies and stock lists and things like that from many companies and i which i don't want to receive can i change can i get that number changed at all,inform,Inform
124122006,4,124122006_4,b,and i got my finger poised and someone answered me,inform,Inform
124122006,5,124122006_5,b,so,init,Initialise
124122006,6,124122006_6,b,yeah,ackn,Acknowledge
124122006,7,124122006_7,b,my query was i i have lines,inform,Inform
124122006,8,124122006_8,a,oh that shocked ya didn't it  yeah right right,backch,Backchannel
124122006,9,124122006_9,a,yeah,ackn,Acknowledge
124122006,10,124122006_10,b,one was up until a few months um a a dedicated business line into the house,inform,Inform
124122006,11,124122006_11,a,right,ackn,Acknowledge
124122006,12,124122006_12,b,we've now had that as our second line both lined oh the other one's going both lines are now um into the house one's got a fax machine and is for the internet but that particular number obviously i used it for business for or years and i keep getting faxes from you know companies and stock lists and things like that from many companies and i which i don't want to receive can i change can i get that number changed at all,inform,Inform
124122006,13,124122006_13,b,oh the other one's going both lines are now um into the house,inform,Inform
124122006,14,124122006_14,b,one's got a fax machine and is for the internet,inform,Inform
124122006,15,124122006_15,b,but that particular number obviously i used it for business for or years,inform,Inform
124122006,16,124122006_16,b,and i keep getting faxes from,inform,Inform
124122006,17,124122006_17,b,you know companies and stock lists and things like that from many companies,inform,Inform
124122006,18,124122006_18,b,and i which i don't want to receive,inform,Inform
124122006,19,124122006_19,b,can i change can i get that number changed at all,reqInfo,Request Inform
124122006,20,124122006_20,a,right,backch,Backchannel
124131011,0,124131011_0,b,yes,ackn,Acknowledge
124131011,1,124131011_1,b,um i'm moving out from my flat,inform,Inform
124131011,2,124131011_2,b,and i'd like to uh cancel my line,direct,Direct
124131011,3,124131011_3,a,oh right,accept,Accept
124131011,4,124131011_4,a,do you have your account number there please,reqInfo,Request Inform
124131011,5,124131011_5,b,uh the customer number,reqInfo,Request Inform
124131011,6,124131011_6,a,yeah please,answ,Answer
124131011,7,124131011_7,a,yeah,ackn,Acknowledge
124131011,8,124131011_8,a,yes,ackn,Acknowledge
124131011,9,124131011_9,b,yes,ackn,Acknowledge
124131011,10,124131011_10,a,lovely,appreciate,Appreciate
124131011,11,124131011_11,a,thank you,thank,Thank
124131011,12,124131011_12,a,yes,ackn,Acknowledge
124557007,0,124557007_0,b,hello,greet,Greet
124557007,1,124557007_1,a,hello,greet,Greet
124557007,2,124557007_2,b,uh what it is love uh i'm just enquiring um,informIntent,Inform Intention
124557007,3,124557007_3,b,me mum's telephone has been switched off uh,inform,Inform
124557007,4,124557007_4,b,and it's been switched off since yesterday now they did say i dunnee you know like through the message yeah that was yesterday and they said if they sound to get fixed today but the thing is it hasn't been fixed yet and she's disabled and needs she's on Mobility she needs the phone it's my contact you see with her now i've had to go to her house this morning to see if she's alright yeah right right i see right thanks very much okay,inform,Inform
124557007,5,124557007_5,b,now,init,Initialise
124557007,6,124557007_6,a,you went through the to,confirm,Confirm
124557007,7,124557007_7,a,have you been through to our faults department,reqInfo,Request Inform
124557007,8,124557007_8,b,yeah,answ,Answer
124557007,9,124557007_9,b,that was yesterday,inform,Inform
124557007,10,124557007_10,b,and they said if they sound to get fixed today,inform,Inform
124557007,11,124557007_11,b,but the thing is it hasn't been fixed yet and she's disabled and needs she's on Mobility she needs the phone it's my contact you see with her now i've had to go to her house this morning to see if she's alright yeah right right i see right thanks very much okay,inform,Inform
124557007,12,124557007_12,b,and she's disabled and needs,inform,Inform
124557007,13,124557007_13,b,she's on Mobility she needs the phone,inform,Inform
124557007,14,124557007_14,b,it's my contact you see with her,inform,Inform
124557007,15,124557007_15,b,now,init,Initialise
124557007,16,124557007_16,b,i've had to go to her house this morning to see if she's alright,inform,Inform
124557007,17,124557007_17,a,right,backch,Backchannel
124557007,18,124557007_18,a,oh dear,backch,Backchannel
124557007,19,124557007_19,a,right,backch,Backchannel
124557007,20,124557007_20,a,yeah,backch,Backchannel
124557007,21,124557007_21,a,mm hmm right,ackn,Acknowledge
124557007,22,124557007_22,a,now,init,Initialise
124557007,23,124557007_23,a,what you need to do,refer,Refer
124557007,24,124557007_24,a,you need to dial right,inform,Inform
124557007,25,124557007_25,a,i mean i'll put you through,informIntent,Inform Intention
124557007,26,124557007_26,a,that's no problem,inform,Inform
124557007,27,124557007_27,a,but takes you straight through to our faults department,inform,Inform
124557007,28,124557007_28,b,yeah,backch,Backchannel
124557007,29,124557007_29,b,right,backch,Backchannel
124557007,30,124557007_30,b,right,backch,Backchannel
124557007,31,124557007_31,b,i see,ackn,Acknowledge
124557007,32,124557007_32,a,alright,ackn,Acknowledge
124557007,33,124557007_33,a,so,init,Initialise
124557007,34,124557007_34,a,just bear with me,hold,Hold
124557007,35,124557007_35,b,right,ackn,Acknowledge
124557007,36,124557007_36,b,thanks very much okay,thank,Thank
124852012,0,124852012_0,b,hello,greet,Greet
124852012,1,124852012_1,b,i'm interested in getting an additional line run to my property,inform,Inform
124852012,2,124852012_2,a,right okay,ackn,Acknowledge
124852012,3,124852012_3,a,what would that be for,reqInfo,Request Inform
